Date,b0,b1,b2,b3,t1,t2
2005-06-06,4.43637,-2.34021,-1.09465,-2.29437,1.89597,2.56319
2005-06-07,4.32744,-2.22119,-1.09139,-2.30869,1.78692,2.40485
2005-06-08,4.26367,-2.15265,-1.38316,-1.7722,2.08758,1.99326
2005-06-09,4.24838,-2.14398,-1.1032,-1.97755,2.05717,2.02301
2005-06-10,4.27988,-2.17706,-1.09265,-2.26697,1.82148,2.43972
2005-06-13,4.30239,-2.20316,-0.79903,-2.196,2.19399,2.00008
2005-06-14,4.37438,-2.27373,-0.69776,-2.44067,2.10177,2.13801
2005-06-15,4.43749,-2.34724,-1.94899,-1.74466,1.59383,2.79979
2005-06-16,4.53655,-2.47169,-1.73859,-1.30009,1.96526,2.49685
2005-06-17,4.52398,-2.42215,0.28277,-1.54986,4.73021,1.61796
2005-06-20,4.44005,-2.35393,-0.70533,-2,2.22434,1.82795
2005-06-21,4.37653,-2.27968,-2.08678,-1.41257,1.73604,2.07694
2005-06-22,4.24681,-2.14337,-0.95372,-2.29154,1.98653,1.6731
2005-06-23,4.283,-2.16999,-1.50869,-1.7125,2.0358,1.72368
2005-06-24,4.26595,-2.1546,-2.18904,-1.07296,2.01704,1.85774
2005-06-27,4.24044,-2.12775,-2.23424,-0.86559,2.0866,1.80886
2005-06-28,4.28606,-2.16667,-2.24386,-0.99097,2.07176,1.87247
2005-06-29,4.37426,-2.25177,-2.25059,-1.03292,2.04533,1.92595
2005-06-30,4.3102,-2.20261,-2.25541,-1.06491,1.98593,1.99542
2005-07-01,4.30957,-2.19256,-0.68341,-2.4956,2.10324,2.0173
2005-07-04,4.67132,-1.14981,-0.66415,-5.01804,7.92953,1.10371
2005-07-05,4.38196,-2.31568,-1.513,-1.43308,1.97553,2.90177
2005-07-06,4.3675,-2.29929,-1.5132,-1.50313,1.9646,2.80534
2005-07-07,4.23128,-2.13197,-2.17182,-0.92271,1.98046,2.04995
2005-07-08,4.35406,-2.26732,-1.50428,-1.62579,1.94685,2.65317
2005-07-11,4.3492,-2.26731,-1.50822,-1.54362,1.95665,2.89533
2005-07-12,4.40962,-2.33022,-1.51642,-1.52304,1.95177,3.00845
2005-07-13,4.46804,-2.38045,-2.01861,-0.8514,2.1137,2.32628
2005-07-14,4.45703,-2.39437,-1.52983,-1.40365,1.99959,3.43019
2005-07-15,4.47393,-2.41043,-1.52567,-1.36668,2.00575,3.46096
2005-07-18,4.44211,-2.36643,-1.51997,-1.40187,2.00671,3.17465
2005-07-19,4.47293,-2.40523,-1.52094,-1.29906,2.01876,3.32918
2005-07-20,4.45993,-2.38285,-1.52658,-1.37595,2.00546,3.20589
2005-07-21,4.42572,-2.34997,-0.59372,-1.81284,2.44091,2.43558
2005-07-22,4.43691,-2.35415,-1.52681,-1.41101,1.99872,3.04344
2005-07-25,4.38774,-2.29282,-1.51457,-1.41921,2.00755,2.83912
2005-07-26,4.38968,-2.3005,-1.51147,-1.34142,2.01861,3.04024
2005-07-27,4.34546,-2.25375,-1.51559,-1.31557,2.02278,3.12471
2005-07-28,4.38304,-2.30518,-1.52041,-1.27272,2.01663,3.51383
2005-07-29,4.3532400000000004,-2.27341,-1.51048,-1.25889,2.02283,3.55984
2005-08-01,4.37883,-2.31644,-2.43202,0.55596,2.65255,3.18415
2005-08-02,4.37667,-2.31161,-2.34561,0.52708,2.6533,3.06506
2005-08-03,4.42783,-2.42725,-0.73215,-0.95922,2.63805,2.77318
2005-08-04,4.57918,-2.5055,-2.03882,-1.17817,1.91863,4.33121
2005-08-05,4.49042,-2.44836,-1.53141,-0.62734,2.45658,2.97794
2005-08-08,4.42254,-2.36461,-1.76312,-0.08398,2.45874,3.6992
2005-08-09,4.44318,-2.39168,-1.50847,-1.02032,1.89636,2.9286
2005-08-10,4.40852,-2.33893,-2.01251,0.14782,2.56522,2.99713
2005-08-11,4.47064,-2.40198,-1.3844,-0.75039,2.40154,2.92922
2005-08-12,4.40945,-2.37111,-0.3032,-1.06122,3.29073,2.14928
2005-08-15,4.35805,-2.27893,-0.49131,-1.33909,2.74127,1.72698
2005-08-16,4.38422,-2.37151,-2.22189,0.10591,2.29072,1.43909
2005-08-17,4.33964,-2.24503,-1.5178,-1.22719,2.00597,3.25041
2005-08-18,4.31398,-2.20957,-1.51593,-1.3442,1.9906,3.03148
2005-08-19,4.29963,-2.20132,-1.51703,-1.33199,1.98832,3.2878
2005-08-22,4.30023,-2.21302,-1.51894,-1.23302,1.99641,3.56798
2005-08-23,4.18537,-2.10288,-2.39955,0.35166,2.32696,11.56575
2005-08-24,4.3032,-2.26544,-2.1179,0.12956,2.6421,1.39422
2005-08-25,4.24555,-2.19862,-2.62165,0.75464,2.74144,2.82145
2005-08-26,4.26003,-2.22973,-2.15064,0.347,2.76141,1.771
2005-08-29,4.25134,-2.22508,-2.20918,0.32009,2.69652,1.52966
2005-08-30,4.3499,-2.35622,-1.44575,-0.21753,2.94024,2.30718
2005-08-31,3.95482,-1.88822,-2.43309,1.64702,3.2768,6.45888
2005-09-01,4.20803,-2.15705,-2.12506,0.2326,2.75294,2.84581
2005-09-02,4.22748,-2.14045,-2.10059,-0.66197,2.32601,2.78878
2005-09-05,4.18963,-2.09008,-1.83553,-0.89288,2.2654,2.49164
2005-09-06,4.20113,-2.18257,-2.21714,0.05545,2.46256,0.71709
2005-09-07,4.16823,-2.08917,-1.74333,-0.48908,2.48434,2.59253
2005-09-08,4.18308,-2.10555,-1.64407,-0.49558,2.5668,2.20119
2005-09-09,4.1186,-2.02061,-3.38912,1.49304,2.83437,3.72009
2005-09-12,4.17489,-2.13748,-2.22614,0.25285,2.69515,1.70168
2005-09-13,4.37863,-2.34722,-2.05041,-0.01322,2.85922,1.29121
2005-09-14,4.26627,-2.22599,-2.29904,0.13985,2.64068,1.74205
2005-09-15,4.24564,-2.16768,0.98819,-0.88897,7.20816,2.72244
2005-09-16,4.37227,-2.25221,1.25561,-0.56827,10.74911,1.04866
2005-09-19,4.2865,-2.23709,-2.27782,0.28001,2.76216,2.56078
2005-09-20,4.25446,-2.1348,-2.17577,-0.2099,2.75749,0.09376
2005-09-21,4.15155,-2.00147,-2.11105,-0.11337,2.66897,0.04439
2005-09-22,4.10144,-2.05641,-2.33176,0.53833,2.93668,3.14679
2005-09-23,4.15139,-2.10906,-2.53143,0.6827,2.71025,2.21024
2005-09-26,3.32223,-1.31181,3.64428,0.14479,15.90535,1e-4
2005-09-27,4.32715,-2.33521,-0.8645,-0.16974,3.81258,2.12367
2005-09-28,4.31753,-2.26189,-1.16224,-0.20203,3.44346,2.26899
2005-09-29,4.13243,-2.03815,-1.62273,-0.37965,2.30266,3.71946
2005-09-30,4.19255,-2.13114,4.14559,-4.02181,5.46577,5.03099
2005-10-03,4.26432,-2.1982,0.11654,-1.28015,3.36262,3.8835
2005-10-04,4.29484,-2.23132,1.299,-2.20965,3.73981,3.78607
2005-10-05,4.24831,-2.18757,0.32059,-1.5414,3.12847,3.59757
2005-10-06,4.36001,-2.30314,0.25803,-1.67474,3.22114,4.07216
2005-10-07,4.31538,-2.25901,-1.58473,0.53946,3.42297,1.1391
2005-10-10,3.42097,-1.34388,-0.04053,2.20749,4.10207,23.88612
2005-10-11,4.13233,-2.24607,-1.26742,0.83702,2.90064,0.94518
2005-10-12,4.29979,-2.26806,-1.61292,0.5975,3.20808,0.73333
2005-10-13,4.30365,-2.31535,-1.45794,0.51588,2.94947,0.8412
2005-10-14,4.37874,-2.33608,-1.54857,0.52829,3.25155,1.12327
2005-10-17,4.37836,-2.29138,-0.67551,-0.04706,3.78055,4.63663
2005-10-18,4.45793,-2.34408,0.05285,0.15135,6.05017,4.90041
2005-10-19,4.62324,-2.5232,-0.05145,0.70802,6.70496,1e-4
2005-10-20,4.34094,-2.26836,-1.41296,0.23462,2.92779,0.80063
2005-10-21,4.32931,-2.24276,0.32442,-1.62033,2.8648,3.82914
2005-10-24,5.41422,-3.30919,1.39675,-2.97049,7.913,14.61396
2005-10-25,4.33179,-2.2266,0.27679,-1.40864,3.01934,3.63087
2005-10-26,4.36528,-2.25498,0.29806,-1.32254,2.81588,3.54239
2005-10-27,4.39611,-2.26526,0.34255,-1.35224,2.91884,3.48773
2005-10-28,4.366,-2.19966,0.19617,-1.26542,2.73276,3.57313
2005-10-31,4.3596,-2.19942,0.2016,-1.26482,2.65321,3.54189
2005-11-01,4.3311,-2.17455,0.2022,-1.26286,2.5955,3.52659
2005-11-02,4.51233,-2.34215,-0.52742,-2.41149,1.39612,3.40599
2005-11-03,4.51787,-2.32395,-0.50915,-2.31981,1.4091,3.36571
2005-11-04,4.51831,-2.32823,-0.58756,-2.27714,1.3553,3.34124
2005-11-07,4.28762,-2.28701,0.42964,-3.00404,0.80579,1.84921
2005-11-08,4.24798,-2.14128,-0.40598,-2.98033,0.52916,1.72535
2005-11-09,4.30648,-2.12645,2.47443,-3.98628,1.71592,2.0708
2005-11-10,4.22931,-2.13085,-0.39254,-2.84916,0.54478,1.66318
2005-11-11,4.3167,-2.15381,0.40118,-2.1068,1.45417,2.59979
2005-11-14,4.30626,-2.10809,2.55762,-4.07453,1.68033,2.08701
2005-11-15,4.26598,-2.13503,0.69644,-3.01766,0.8622,1.6878
2005-11-16,4.49009,-2.19287,-0.53683,-1.9721,1.539,3.48243
2005-11-17,4.45281,-2.1605,-0.56148,-2.13849,1.46614,3.49867
2005-11-18,4.48591,-2.16632,-0.53388,-2.26433,1.43081,3.42985
2005-11-21,4.2594900000000004,-1.99183,-0.21061,-2.80877,0.63171,1.80154
2005-11-22,4.30555,-1.9832,2.71792,-4.5805,1.40958,1.9562
2005-11-23,4.45556,-2.06528,-0.58826,-2.09245,1.45332,3.5122
2005-11-24,4.25736,-1.98623,-0.33552,0.43727,3.78884,1.04788
2005-11-25,3.68083,-1.29316,4.14211,-2.03317,8.83607,7.46301
2005-11-28,4.33291,-2.08346,0.05288,0.73362,5.5455,0.704
2005-11-29,4.31248,-1.82074,0.77085,-2.56626,8.93199,0.00885
2005-11-30,4.4088,-1.89741,-0.30266,-0.30942,5.08833,0.06756
2005-12-01,4.06803,-1.63897,-0.0681,-0.883,2.27362,2.44535
2005-12-02,4.29497,-1.99751,-0.51545,0.2881,3.69664,0.18748
2005-12-05,4.26756,-1.75197,-1.04963,-0.94903,3.06063,0.05912
2005-12-06,4.3183,-2.09591,0.07481,0.51251,5.01255,0.96858
2005-12-07,4.29336,-2.04307,-0.71426,0.50211,3.55,0.53788
2005-12-08,4.3474,-1.91821,-0.44615,-2.08889,4.85029,1e-4
2005-12-09,4.36103,-1.93212,-0.63524,-2.29018,1.27055,3.40172
2005-12-12,4.23915,-1.89453,2.51087,-4.36894,1.43245,2.07738
2005-12-13,4.19817,-1.92449,0.72011,-2.69146,1.19157,2.24602
2005-12-14,4.10851,-1.87049,0.0067,-2.58789,0.76296,2.21564
2005-12-15,4.03377,-1.72846,-0.01367,-2.99159,0.48333,1.68524
2005-12-16,4.01355,-1.74787,-0.0362,-2.90283,0.45478,1.65604
2005-12-19,4.08721,-1.8124,-0.34152,-2.2376,0.77221,2.4512
2005-12-20,4.01985,-1.70253,0.46,-2.43484,0.92852,2.08972
2005-12-21,4.05036,-1.75491,0.53226,-2.17406,1.05904,2.24705
2005-12-22,3.95638,-1.62598,-0.00115,-1.04711,1.37035,2.89652
2005-12-23,3.9117,-1.55515,-0.00272,-1.04887,1.39905,2.84305
2005-12-27,4.04864,-1.75911,1.73468,-3.12505,1.40275,2.15666
2005-12-28,4.0527,-1.75198,1.70494,-3.14812,1.38868,2.25837
2005-12-29,3.86078,-1.49667,-0.00732,-1.06122,1.38396,2.82471
2005-12-30,4.1838,-1.36063,-0.68441,-1.20304,5.42402,0.15
2006-01-02,4.12515,-1.33063,-0.57519,-1.46453,4.66492,0.10907
2006-01-03,4.00421,-1.75828,-0.51948,1.18177,3.54328,0.85863
2006-01-04,3.94691,-1.66835,1.43029,-2.6548,1.25856,2.17749
2006-01-05,4.01475,-1.65705,0.18903,-2.06227,1.26883,2.81095
2006-01-06,3.92619,-1.67506,0.76281,-2.69047,0.95152,2.0825
2006-01-09,3.88784,-1.5649,1.21105,-2.85425,1.07571,1.86857
2006-01-10,3.79509,-1.42696,-0.01356,-1.07137,1.39634,2.88494
2006-01-11,3.81911,-1.33836,-0.16974,0.08497,3.18996,0.4359
2006-01-12,3.85941,-1.16188,-0.58311,-0.91266,3.08072,0.10093
2006-01-13,3.81189,-1.4445,-0.01289,-1.07175,1.39406,2.86053
2006-01-16,3.8351,-1.58286,-0.07122,-2.079,0.57816,2.10166
2006-01-17,3.83877,-1.5612,-0.14244,-2.1101,0.61009,2.12488
2006-01-18,3.81793,-1.51888,-0.28488,-2.12004,0.56408,2.09968
2006-01-19,3.86787,-1.53312,-0.49941,-1.89493,0.53487,2.19381
2006-01-20,3.92251,-1.62003,0.0238,0.78254,4.10725,0.78522
2006-01-23,3.92272,-1.61183,0.02796,-1.95954,0.72647,2.19134
2006-01-24,3.94088,-1.60996,0.04494,-1.79242,0.81436,2.22419
2006-01-25,3.97367,-1.63372,0.00281,-1.77762,0.82715,2.24908
2006-01-26,4.0726,-1.75777,0.00562,-2.03541,0.79746,2.17782
2006-01-27,4.10252,-1.77294,0.01124,-1.97618,0.83854,2.21444
2006-01-30,4.09351,-1.7679,0.00727,-1.86328,0.81917,2.21617
2006-01-31,4.10486,-1.70589,0.46575,-1.72954,1.26089,2.48733
2006-02-01,4.01449,-1.66681,-0.11085,-1.71775,0.75408,2.19061
2006-02-02,4.04279,-1.70591,-0.2217,-1.68915,0.68038,2.04411
2006-02-03,4.03236,-1.66595,1.3002,-2.29946,1.21642,1.86439
2006-02-06,4.07503,-1.62915,0.72896,-1.62128,1.64261,2.73196
2006-02-07,4.03953,-1.69946,0.05606,-1.8286,0.80809,2.14597
2006-02-08,4.07552,-1.7007,0.11212,-1.92517,0.83086,1.96666
2006-02-09,4.05628,-1.66937,-0.08118,-1.8349,0.72563,1.93753
2006-02-10,4.01264,-1.59681,-0.11858,-1.76872,0.77698,2.04767
2006-02-13,4.04742,-1.62934,-0.00741,-1.7625,0.83426,1.98968
2006-02-14,4.04742,-1.62934,-0.00741,-1.7625,0.83426,1.98968
2006-02-15,4.07634,-1.66206,-4.6e-4,-1.85192,0.87458,2.05942
2006-02-16,4.10727,-1.70788,-3e-5,-1.8019,0.8878,2.16727
2006-02-17,4.06775,-1.66323,-3e-5,-1.90477,0.84743,2.11225
2006-02-20,4.0503,-1.58446,-2e-5,-1.53084,1.20727,2.49205
2006-02-21,4.11612,-1.59754,0.37074,0.50612,6.48159,2.14021
2006-02-22,4.05585,-1.56722,1.00257,-1.86692,1.69898,2.52186
2006-02-23,3.99233,-1.62892,-0.05821,-1.90515,0.60977,2.02523
2006-02-24,4.03973,-1.62714,0.05418,-1.73801,0.81144,2.24356
2006-02-27,4.05889,-1.65341,0.00339,-1.65979,0.79785,2.2297
2006-02-28,4.03934,-1.64063,-0.14545,-1.62368,0.70052,2.21845
2006-03-01,4.03934,-1.64063,-0.14545,-1.62368,0.70052,2.21845
2006-03-02,4.0213,-1.56944,2.04009,-2.79922,1.31571,1.9016
2006-03-03,4.01536,-1.59088,0.19699,-1.35889,0.80241,1.98517
2006-03-06,4.01536,-1.59088,0.19699,-1.35889,0.80241,1.98517
2006-03-07,4.02424,-1.65936,0.01299,-1.34407,0.63551,1.93319
2006-03-08,4.07222,-1.71408,0.02475,-1.51287,0.65698,2.04154
2006-03-09,4.18554,-1.81635,0.0495,-1.66201,0.71659,2.11366
2006-03-10,4.22086,-1.87336,0.13748,-1.83124,0.71434,2.12708
2006-03-13,4.25393,-1.87688,-0.06621,-1.55917,0.73134,2.32974
2006-03-14,4.23162,-1.85529,-0.00414,-1.6875,0.70754,2.11665
2006-03-15,4.18108,-1.83355,-2.6e-4,-1.60162,0.67603,2.15992
2006-03-16,4.22773,-1.88234,-5.2e-4,-1.58086,0.69054,2.27161
2006-03-17,4.14669,-1.7857,-3e-5,-1.57246,0.66814,2.2602
2006-03-20,4.18662,-1.79435,-6e-5,-1.5456,0.66878,2.15531
2006-03-21,4.15784,-1.67139,1.24112,-1.8477,1.226,2.05705
2006-03-22,4.11496,-1.68703,0.16885,-1.47247,0.70282,2.01897
2006-03-23,4.12717,-1.68912,0.01055,-1.5723800000000001,0.66349,2.13127
2006-03-24,4.15651,-1.71674,0.0211,-1.55166,0.67524,2.06804
2006-03-27,4.13855,-1.66495,0.00132,-1.65392,0.67676,2.0483
2006-03-28,4.18182,-1.69907,1.6e-4,-1.46344,0.68266,2.07105
2006-03-29,4.23553,-1.74785,1e-5,-1.45798,0.67266,2.06866
2006-03-30,4.25289,-1.7956,-0.24478,-1.55534,0.5477,2.01832
2006-03-31,4.25289,-1.7956,-0.24478,-1.55534,0.5477,2.01832
2006-04-03,4.24817,-1.80666,-0.0153,-1.4846,0.5716,1.92806
2006-04-04,4.29613,-1.81974,0,-1.56762,0.57834,1.76729
2006-04-05,4.35808,-1.8323,-0.14931,-1.80449,0.56085,1.82233
2006-04-06,4.43289,-1.92467,-0.00933,-1.8555,0.62907,1.9253
2006-04-07,4.52197,-2.04905,-0.00866,-2.02055,0.75638,2.07213
2006-04-10,4.54963,-2.09228,-5.4e-4,-1.97069,0.78314,2.15698
2006-04-11,4.47734,-2.0379,-3e-5,-1.83121,0.74583,2.06789
2006-04-12,4.45689,-1.94163,2.5373,-3.20846,1.41415,1.90776
2006-04-13,4.50996,-2.04859,-0.28503,-1.73181,0.68889,2.15181
2006-04-18,4.49631,-2.08947,0.20446,-1.82617,0.74288,1.85721
2006-04-19,4.46448,-2.08009,-0.23382,-1.9033,0.58128,1.88382
2006-04-20,4.49917,-2.08567,-0.01461,-1.86249,0.65194,1.80919
2006-04-21,4.48653,-2.06553,-0.02922,-1.875,0.66524,1.89574
2006-04-24,4.51954,-2.07561,-0.05844,-1.87504,0.69485,1.91267
2006-04-25,4.55028,-2.09836,-0.00365,-1.62902,0.76161,2.00943
2006-04-26,4.51628,-2.04061,-0.0073,-1.53019,0.71412,1.99573
2006-04-27,4.52981,-2.07285,-0.01346,-1.57853,0.61875,1.85313
2006-04-28,4.49478,-2.0201,-0.02413,-1.62242,0.62182,1.82524
2006-05-02,4.48364,-1.97481,-0.26984,-1.58186,0.58184,1.75384
2006-05-03,4.48364,-1.97481,-0.26984,-1.58186,0.58184,1.75384
2006-05-04,4.51414,-2.0306,1.60025,-2.42625,0.98655,1.56131
2006-05-05,4.5601,-2.11392,-0.01305,-1.80028,0.59813,1.74589
2006-05-08,4.52052,-2.04426,-8.2e-4,-1.76004,0.63205,1.84112
2006-05-09,4.556,-2.08781,-0.00164,-1.80287,0.59936,1.76197
2006-05-10,4.55316,-2.06407,0.87985,-1.97783,0.82544,1.65962
2006-05-11,4.57735,-2.05924,1.7517,-2.60785,0.97923,1.55626
2006-05-12,4.6011,-2.11811,-0.00365,-1.98486,0.53839,1.58643
2006-05-15,4.64775,-2.14466,-2.3e-4,-2.33585,0.56035,1.6487
2006-05-16,4.59062,-2.07426,-1e-5,-2.42318,0.53204,1.57913
2006-05-17,4.59141,-2.08617,-1e-5,-2.38117,0.53227,1.60585
2006-05-18,4.75231,-2.17317,-1e-5,-2.5532,0.64659,1.83267
2006-05-19,4.65862,-2.10202,-1e-5,-2.51126,0.57528,1.75871
2006-05-22,4.61196,-2.00831,4.8e-4,-2.50255,0.62683,1.86981
2006-05-23,4.58977,-1.97218,1.9e-4,-2.43823,0.63859,1.91306
2006-05-24,4.52189,-1.97796,3.7e-4,-2.35831,0.56346,1.81752
2006-05-25,4.53125,-1.97169,4.9e-4,-2.3987,0.58754,1.91481
2006-05-26,4.54392,-1.96064,0.00409,-2.37521,0.6103,1.9566
2006-05-29,4.54467,-1.97312,0.00542,-2.32114,0.60683,1.97459
2006-05-30,4.54791,-1.98255,-0.00252,-2.26851,0.60344,2.03094
2006-05-31,4.58838,-2.03871,-0.00618,-2.25757,0.59349,2.03539
2006-06-01,4.61595,-2.01997,-3.9e-4,-2.2492,0.58255,1.88639
2006-06-02,4.62603,-2.00618,0.47765,-2.34808,0.73374,1.93913
2006-06-05,4.54506,-1.92619,0.4334,-2.24649,0.72278,2.00045
2006-06-06,4.58583,-1.97233,0.03823,-2.12041,0.60085,1.96658
2006-06-07,4.59639,-1.98526,0.05213,-2.11452,0.59951,1.97421
2006-06-08,4.56312,-1.94043,0.10426,-2.20485,0.60471,1.98775
2006-06-09,4.54327,-1.99036,0.0768,-2.30814,0.57259,1.87317
2006-06-12,4.54299,-1.93302,0.2422,-2.30214,0.6751,1.91476
2006-06-13,4.48694,-1.86614,0.01514,-2.37598,0.5882,1.90595
2006-06-14,4.50399,-1.86383,9.5e-4,-2.25805,0.60493,1.98018
2006-06-15,4.54378,-1.92353,6e-5,-2.15002,0.60343,1.98786
2006-06-16,4.62224,-1.39961,0.13599,-1.44857,5.44962,0.0917
2006-06-19,4.62567,-1.36291,0.27198,-1.68056,5.85197,0.09121
2006-06-20,4.54244,-1.90522,0.01964,-2.05419,0.6092,2.00319
2006-06-21,4.59036,-1.94729,0.00123,-1.92959,0.62529,2.05634
2006-06-22,4.61416,-2.0044,8e-5,-2.00983,0.59336,2.00633
2006-06-23,4.6619,-2.03896,8e-5,-2.02827,0.6089,2.03031
2006-06-26,4.67738,-2.11848,3.1e-4,-2.04891,0.55686,2.056
2006-06-27,4.65036,-2.07794,6.2e-4,-1.85403,0.52954,2.02389
2006-06-28,4.62521,-2.08989,4e-5,-1.86444,0.50213,1.98992
2006-06-29,4.62138,-2.07877,-0.1164,-1.89732,0.46782,1.90737
2006-06-30,4.62318,-2.14018,-0.00135,-1.92927,0.46781,1.8948
2006-07-03,4.59425,-2.09073,-0.0027,-1.89761,0.47676,1.90845
2006-07-04,4.59425,-2.09073,-0.0027,-1.89761,0.47676,1.90845
2006-07-05,4.61466,-2.14828,-0.0054,-1.87443,0.45394,1.88104
2006-07-06,4.64069,-2.12676,-3.4e-4,-1.89489,0.47282,1.84124
2006-07-07,4.60385,-2.09132,-6.8e-4,-1.80315,0.46146,1.91814
2006-07-10,4.58263,-2.0848,-4e-5,-1.79107,0.45112,1.97531
2006-07-11,4.59167,-2.09645,-4e-5,-1.89126,0.45503,1.97541
2006-07-12,4.61556,-2.12086,-4e-5,-1.90925,0.456,2.00926
2006-07-13,4.60682,-2.06134,-4e-5,-2.04675,0.45894,2.00855
2006-07-14,4.59086,-1.98185,-4e-5,-2.14406,0.48634,2.0364
2006-07-17,4.58518,-1.98494,-4e-5,-2.2224,0.47731,2.02995
2006-07-18,4.5887,-1.96472,-4e-5,-2.10807,0.50063,2.11431
2006-07-19,4.61495,-1.964,-0.07568,-1.93384,0.51298,2.24624
2006-07-20,4.56108,-1.97566,0.06946,-2.03092,0.48057,2.09207
2006-07-21,4.54741,-1.89686,0.00434,-2.07142,0.48889,2.11228
2006-07-24,4.53391,-1.83547,2.7e-4,-1.98227,0.51189,2.13021
2006-07-25,4.51287,-1.75849,5.4e-4,-2.05978,0.531,2.11095
2006-07-26,4.58245,-1.8873,0.00108,-2.04393,0.52219,2.19878
2006-07-27,4.55677,-1.81509,0.00216,-2.14123,0.52726,2.18233
2006-07-28,4.54953,-1.8211,1.4e-4,-2.0586700000000002,0.5237,2.21473
2006-07-31,4.53256,-1.79417,1e-5,-2.10172,0.51264,2.20682
2006-08-01,4.52089,-1.75559,-0.01772,-2.08285,0.50176,2.12329
2006-08-02,4.50182,-1.74014,-0.00111,-2.15402,0.48541,2.04993
2006-08-03,4.51037,-1.73369,-7e-5,-2.09889,0.49222,2.08718
2006-08-04,4.50528,-1.6967,-7e-5,-1.80191,0.50477,2.17527
2006-08-07,4.45393,-1.65952,-7e-5,-1.99098,0.44912,2.1102
2006-08-08,4.44382,-1.65606,0.2976,-2.03415,0.51149,2.03308
2006-08-09,4.48126,-1.68296,0.0186,-1.99184,0.45576,2.14757
2006-08-10,4.47411,-1.65606,0.00116,-2.09901,0.4473,2.09105
2006-08-11,4.49597,-1.66666,7e-5,-1.85569,0.48553,2.18791
2006-08-14,4.52791,-1.74483,0,-1.8721,0.44413,2.16216
2006-08-15,4.52791,-1.74483,0,-1.8721,0.44413,2.16216
2006-08-16,4.49891,-1.7091,-0.15401,-1.84387,0.40335,2.24865
2006-08-17,4.4405,-1.64051,-0.00963,-1.91022,0.41531,2.2927
2006-08-18,4.43948,-1.66542,-0.01926,-1.78976,0.3977,2.30188
2006-08-21,4.38909,-1.61155,-0.02538,-1.84497,0.37381,2.2862
2006-08-22,4.34983,-1.56222,-0.05021,-1.99854,0.34788,2.14025
2006-08-23,4.34983,-1.56222,-0.05021,-1.99854,0.34788,2.14025
2006-08-24,4.34802,-1.50387,-0.02602,-1.98545,0.36427,2.08738
2006-08-25,4.32146,-1.48968,-0.05204,-2.05091,0.34448,2.06908
2006-08-28,4.33532,-1.46642,0.28649,-2.04474,0.46703,2.08703
2006-08-29,4.34058,-1.50899,-0.22812,-2.01285,0.31258,2.09179
2006-08-30,4.35198,-1.53152,-0.0308,-2.06153,0.34918,2.10005
2006-08-31,4.33568,-1.51782,-0.00193,-2.07042,0.34301,2.11196
2006-09-01,4.30459,-1.53094,-0.00386,-2.09355,0.30247,2.14398
2006-09-04,4.28142,-1.52994,-0.00128,-2.01893,0.28343,2.17225
2006-09-05,4.28841,-1.53412,-0.00256,-1.97016,0.27749,2.1677399999999998
2006-09-06,4.32283,-1.49783,-1.6e-4,-1.89707,0.30856,2.23701
2006-09-07,4.34728,-1.5039,-1e-5,-1.94192,0.31272,2.19894
2006-09-08,4.30855,-1.45867,-2e-5,-1.89408,0.30985,2.31967
2006-09-11,4.26912,-1.48761,-0.02631,-1.70983,0.27157,2.3737
2006-09-12,4.30176,-1.50209,-0.03189,-1.69527,0.27571,2.3896
2006-09-13,4.26993,-1.49054,-0.06378,-1.72499,0.25323,2.38368
2006-09-14,4.26464,-1.45784,-0.26084,-1.68682,0.21826,2.44765
2006-09-15,4.25309,-1.41803,0.24226,-1.58962,0.33138,2.36647
2006-09-18,4.26961,-1.41383,0.01514,-1.54655,0.29751,2.48556
2006-09-19,4.24523,-1.34992,0.03028,-1.5196,0.30493,2.46496
2006-09-20,4.21458,-1.37481,0.00189,-1.57805,0.26402,2.39728
2006-09-21,4.21427,-1.38688,0.00171,-1.50399,0.25927,2.42168
2006-09-22,4.15481,-1.34021,0.00342,-1.71103,0.2295,2.27972
2006-09-25,4.12756,-1.29087,0.00363,-1.84093,0.22342,2.05543
2006-09-26,4.09654,-1.28016,-0.00403,-1.67585,0.20923,2.09085
2006-09-27,4.08189,-1.25529,-0.00685,-1.5526,0.19903,2.10109
2006-09-28,4.07188,-1.13348,-0.0039,-1.46943,0.2243,2.17148
2006-09-29,4.0696,-1.11752,-0.00181,-1.49472,0.23057,2.21417
2006-10-02,4.13228,-1.17997,-0.01408,-1.47768,0.24239,2.21166
2006-10-03,4.0975,-1.04769,-0.01086,-1.5093,0.26318,2.26038
2006-10-04,4.1419,-1.04999,-0.02912,-1.51706,0.28059,2.26235
2006-10-05,4.1126,-1.08955,-2.2e-4,-1.55431,0.23405,2.18628
2006-10-06,4.11819,-1.00112,0.00496,-1.66496,0.27785,2.12008
2006-10-09,4.14338,-1.07035,-0.00893,-1.47782,0.26845,2.15135
2006-10-10,4.15873,-1.11369,0.01615,-1.41039,0.26966,2.09112
2006-10-11,4.15453,-1.09467,7e-4,-1.33548,0.27198,2.15699
2006-10-12,4.16593,-1.15356,2.8e-4,-1.28456,0.25387,2.12401
2006-10-13,4.16369,-1.13387,-4.2e-4,-1.35726,0.25443,2.0587
2006-10-16,4.16338,-1.07326,-0.01894,-1.28921,0.26074,1.98608
